0.000000000000000000e+00,5.140127614667906464e+00
1.664295707529995116e+00,7.285460292430816498e-01
3.328591415059990233e+00,1.555192669596085153e+00
4.992887122589985793e+00,5.401564193091490385e-01
6.657182830119980466e+00,9.344919426393145656e-01
8.321478537649975138e+00,4.821112828123459426e-01
9.985774245179971587e+00,6.288169328178788708e-01
1.165006995270996626e+01,3.966295463822903100e-01
1.331436566023996093e+01,4.358711564300107311e-01
1.497866136776995560e+01,3.052178502930026349e-01
