0.000000000000000000e+00,5.140127614667906464e+00
1.499365502279274842e-02,5.056089979635989273e+00
2.998731004558549684e-02,5.012689144327133306e+00
4.498096506837824526e-02,4.969459437681236658e+00
5.997462009117099369e-02,4.928252874747146350e+00
7.496827511396374211e-02,4.888618531405578338e+00
8.996193013675649053e-02,4.849607937105846922e+00
1.049555851595492389e-01,4.811219683547780512e+00
1.199492401823419874e-01,4.769445855555630054e+00
1.349428952051347497e-01,4.728346906567418628e+00
1.499365502279274842e-01,4.687956038894473210e+00
1.649302052507202188e-01,4.648621722260521061e+00
1.799238602735129811e-01,4.611827266610474041e+00
1.949175152963057434e-01,4.575586879574233379e+00
2.099111703190984779e-01,4.539916128339019252e+00
2.249048253418912124e-01,4.504282432838618178e+00
2.398984803646839747e-01,4.465382367741389302e+00
2.548921353874767370e-01,4.427210113321436324e+00
2.698857904102694993e-01,4.389688797970535461e+00
2.848794454330622061e-01,4.352802716786425385e+00
2.998731004558549684e-01,4.318452792948019869e+00
3.148667554786477307e-01,4.285050111967605879e+00
3.298604105014404375e-01,4.252157876913511991e+00
3.448540655242331998e-01,4.219770481950640750e+00
3.598477205470259621e-01,4.186873079847131862e+00
3.748413755698187244e-01,4.150827766795089246e+00
3.898350305926114867e-01,4.115456636764736054e+00
4.048286856154041935e-01,4.080686760888218245e+00
4.198223406381969558e-01,4.046503709243507885e+00
4.348159956609897181e-01,4.013567501687050232e+00
4.498096506837824249e-01,3.982962220089131922e+00
4.648033057065751872e-01,3.952796779959191653e+00
4.797969607293679495e-01,3.923088513826137547e+00
4.947906157521607118e-01,3.893826684076745259e+00
5.097842707749534741e-01,3.865001284556397465e+00
5.247779257977461809e-01,3.831844336276740481e+00
5.397715808205389987e-01,3.798977541772895261e+00
5.547652358433317055e-01,3.766677953575725546e+00
5.697588908661244123e-01,3.734926852254964125e+00
5.847525458889172301e-01,3.703710412717285738e+00
5.997462009117099369e-01,3.673357780997402955e+00
6.147398559345026436e-01,3.645808222986800295e+00
6.297335109572954615e-01,3.618637432264371956e+00
6.447271659800881682e-01,3.591872058190019423e+00
6.597208210028808750e-01,3.565502561020965633e+00
6.747144760256736928e-01,3.539520208982514404e+00
6.897081310484663996e-01,3.513916517907516024e+00
7.047017860712592174e-01,3.485264123163334116e+00
7.196954410940519242e-01,3.456510876095852502e+00
7.346890961168446310e-01,3.428635849950651515e+00
7.496827511396374488e-01,3.401650293161115446e+00
7.646764061624301556e-01,3.375446646399498540e+00
7.796700611852229734e-01,3.350055572524862857e+00
7.946637162080156802e-01,3.325406090576550344e+00
8.096573712308083870e-01,3.298192434359662251e+00
8.246510262536012048e-01,3.270818273986720204e+00
8.396446812763939116e-01,3.244287480851352434e+00
8.546383362991866184e-01,3.218552165142794852e+00
8.696319913219794362e-01,3.193624482119732377e+00
8.846256463447721430e-01,3.169448668242310863e+00
8.996193013675648498e-01,3.145977096101176596e+00
